
...................................................
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|           11 |         7250 |        68.66 |       0.5501 |       71.88% |     0.016000 |
|           11 |         7300 |        69.14 |       0.4328 |       68.75% |     0.016000 |
|           11 |         7350 |        69.63 |       0.3691 |       70.31% |     0.016000 |
|           11 |         7400 |        70.11 |       0.3932 |       75.00% |     0.016000 |
|           12 |         7450 |        70.60 |       0.4163 |       67.19% |     0.016000 |
|           12 |         7500 |        71.07 |       0.3287 |       68.75% |     0.016000 |
|           12 |         7550 |        71.56 |       0.2797 |       87.50% |     0.016000 |
|           12 |         7600 |        72.03 |       0.3814 |       76.56% |     0.016000 |
|           12 |         7650 |        72.52 |       0.4598 |       70.31% |     0.016000 |
|           12 |         7700 |        72.99 |       0.4664 |       67.19% |     0.016000 |
|           12 |         7750 |        73.49 |       0.3701 |       71.88% |     0.016000 |
|           12 |         7800 |        73.98 |       0.3191 |       81.25% |     0.016000 |
|           12 |         7850 |        74.47 |       0.3529 |       76.56% |     0.016000 |
|           12 |         7900 |        74.94 |       0.3982 |       79.69% |     0.016000 |
|           12 |         7950 |        75.42 |       0.3080 |       81.25% |     0.016000 |
|           12 |         8000 |        75.90 |       0.2839 |       81.25% |     0.016000 |
|           12 |         8050 |        76.38 |       0.4367 |       75.00% |     0.016000 |
|           12 |         8100 |        76.86 |       0.3865 |       76.56% |     0.016000 |
|           13 |         8150 |        77.35 |       0.5133 |       71.88% |     0.006400 |
|           13 |         8200 |        77.83 |       0.5024 |       81.25% |     0.006400 |
|           13 |         8250 |        78.32 |       0.3927 |       71.88% |     0.006400 |
|           13 |         8300 |        78.80 |       0.4633 |       81.25% |     0.006400 |
|           13 |         8350 |        79.28 |       0.3309 |       76.56% |     0.006400 |
|           13 |         8400 |        79.76 |       0.3438 |       78.12% |     0.006400 |
|           13 |         8450 |        80.25 |       0.2643 |       85.94% |     0.006400 |
|           13 |         8500 |        80.73 |       0.3985 |       76.56% |     0.006400 |
|           13 |         8550 |        81.22 |       0.3794 |       73.44% |     0.006400 |
|           13 |         8600 |        81.70 |       0.5563 |       68.75% |     0.006400 |
|           13 |         8650 |        82.18 |       0.4237 |       73.44% |     0.006400 |
|           13 |         8700 |        82.67 |       0.3458 |       71.88% |     0.006400 |
|           13 |         8750 |        83.16 |       0.3912 |       76.56% |     0.006400 |
|           14 |         8800 |        83.67 |       0.4080 |       70.31% |     0.006400 |
|           14 |         8850 |        84.16 |       0.3271 |       84.38% |     0.006400 |
|           14 |         8900 |        84.64 |       0.2912 |       87.50% |     0.006400 |
|           14 |         8950 |        85.13 |       0.3845 |       76.56% |     0.006400 |
|           14 |         9000 |        85.62 |       0.4695 |       70.31% |     0.006400 |
|           14 |         9050 |        86.10 |       0.4392 |       68.75% |     0.006400 |
|           14 |         9100 |        86.59 |       0.3594 |       78.12% |     0.006400 |
|           14 |         9150 |        87.07 |       0.3216 |       79.69% |     0.006400 |
|           14 |         9200 |        87.56 |       0.3550 |       78.12% |     0.006400 |
|           14 |         9250 |        88.05 |       0.4043 |       78.12% |     0.006400 |
|           14 |         9300 |        88.54 |       0.2890 |       82.81% |     0.006400 |
|           14 |         9350 |        89.02 |       0.2802 |       84.38% |     0.006400 |
|           14 |         9400 |        89.51 |       0.4400 |       75.00% |     0.006400 |
|           14 |         9450 |        90.00 |       0.3637 |       81.25% |     0.006400 |
|           15 |         9500 |        90.50 |       0.5085 |       70.31% |     0.006400 |
|           15 |         9550 |        90.99 |       0.4921 |       81.25% |     0.006400 |
|           15 |         9600 |        91.47 |       0.3986 |       70.31% |     0.006400 |
|           15 |         9650 |        91.96 |       0.4528 |       81.25% |     0.006400 |
|           15 |         9700 |        92.44 |       0.3280 |       76.56% |     0.006400 |
|           15 |         9750 |        92.93 |       0.3430 |       78.12% |     0.006400 |
|           15 |         9800 |        93.42 |       0.2612 |       84.38% |     0.006400 |
|           15 |         9850 |        93.90 |       0.4000 |       76.56% |     0.006400 |
|           15 |         9900 |        94.39 |       0.3779 |       73.44% |     0.006400 |
|           15 |         9950 |        94.87 |       0.5608 |       67.19% |     0.006400 |
|           15 |        10000 |        95.35 |       0.4230 |       71.88% |     0.006400 |
|           15 |        10050 |        95.84 |       0.3515 |       71.88% |     0.006400 |
|           15 |        10100 |        96.33 |       0.3896 |       76.56% |     0.006400 |
|=========================================================================================|
Elapsed time is 759.099809 seconds.
Final average results: 
      |  S1  | S1_5 
------|------|------
  S1  | 0.75 | 0.25 
 S1_5 | 0.25 | 0.75 
Mean success rate: 0.75
before gpu command
after gpu command
(1/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         1.14 |       0.6926 |       52.34% |     0.100000 |
|            1 |          100 |         1.85 |       0.6913 |       53.52% |     0.100000 |
|            1 |          150 |         2.55 |       0.6931 |       50.39% |     0.100000 |
|            2 |          200 |         3.26 |       0.6963 |       45.70% |     0.100000 |
|            2 |          250 |         3.96 |       0.6925 |       51.56% |     0.100000 |
|            2 |          300 |         4.65 |       0.6922 |       44.14% |     0.100000 |
|            3 |          350 |         5.36 |       0.6675 |       55.86% |     0.100000 |
|            3 |          400 |         6.05 |       0.5435 |       71.88% |     0.100000 |
|            3 |          450 |         6.75 |       0.5057 |       71.09% |     0.100000 |
|            4 |          500 |         7.46 |       0.4821 |       73.05% |     0.100000 |
|            4 |          550 |         8.15 |       0.4919 |       69.92% |     0.100000 |
|            4 |          600 |         8.83 |       0.4361 |       74.61% |     0.100000 |
|            4 |          650 |         9.52 |       0.4693 |       75.78% |     0.100000 |
|            5 |          700 |        10.23 |       0.4202 |       78.12% |     0.040000 |
|            5 |          750 |        10.94 |       0.4258 |       71.48% |     0.040000 |
|            5 |          800 |        11.64 |       0.3863 |       78.91% |     0.040000 |
|            6 |          850 |        12.36 |       0.3671 |       78.91% |     0.040000 |
|            6 |          900 |        13.07 |       0.3773 |       81.25% |     0.040000 |
|            6 |          950 |        13.77 |       0.3748 |       80.47% |     0.040000 |
|            7 |         1000 |        14.48 |       0.4729 |       72.66% |     0.040000 |
|            7 |         1050 |        15.18 |       0.4409 |       74.61% |     0.040000 |
|            7 |         1100 |        15.88 |       0.3787 |       77.73% |     0.040000 |
|            8 |         1150 |        16.59 |       0.4438 |       78.52% |     0.040000 |
|            8 |         1200 |        17.29 |       0.4651 |       72.27% |     0.040000 |
|            8 |         1250 |        17.99 |       0.4552 |       69.92% |     0.040000 |
|            8 |         1300 |        18.69 |       0.4194 |       77.34% |     0.040000 |
|            9 |         1350 |        19.37 |       0.3998 |       79.69% |     0.016000 |
|            9 |         1400 |        20.04 |       0.3638 |       83.98% |     0.016000 |
|            9 |         1450 |        20.70 |       0.3166 |       83.20% |     0.016000 |
|           10 |         1500 |        21.37 |       0.4322 |       78.52% |     0.016000 |
|           10 |         1550 |        22.03 |       0.3482 |       81.64% |     0.016000 |
|           10 |         1600 |        22.69 |       0.4055 |       78.52% |     0.016000 |
|           11 |         1650 |        23.36 |       0.3715 |       78.12% |     0.016000 |
|           11 |         1700 |        24.03 |       0.3680 |       83.98% |     0.016000 |
|           11 |         1750 |        24.69 |       0.3624 |       81.25% |     0.016000 |
|           12 |         1800 |        25.36 |       0.3524 |       83.59% |     0.016000 |
|           12 |         1850 |        26.02 |       0.3591 |       81.25% |     0.016000 |
|           12 |         1900 |        26.68 |       0.3486 |       84.77% |     0.016000 |
|           12 |         1950 |        27.35 |       0.3700 |       80.47% |     0.016000 |
|           13 |         2000 |        28.02 |       0.3688 |       79.30% |     0.006400 |
|           13 |         2050 |        28.68 |       0.4312 |       75.78% |     0.006400 |
|           13 |         2100 |        29.34 |       0.3490 |       83.59% |     0.006400 |
|           14 |         2150 |        30.01 |       0.3448 |       82.42% |     0.006400 |
|           14 |         2200 |        30.67 |       0.3803 |       78.12% |     0.006400 |
|           14 |         2250 |        31.34 |       0.3822 |       82.03% |     0.006400 |
|           15 |         2300 |        32.01 |       0.4079 |       80.08% |     0.006400 |
|           15 |         2350 |        32.67 |       0.3772 |       79.30% |     0.006400 |
|           15 |         2400 |        33.33 |       0.3111 |       82.81% |     0.006400 |
|=========================================================================================|
(2/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.66 |       0.6930 |       50.78% |     0.100000 |
|            1 |          100 |         1.32 |       0.6952 |       47.66% |     0.100000 |
|            1 |          150 |         1.97 |       0.6942 |       46.48% |     0.100000 |
|            2 |          200 |         2.64 |       0.6924 |       52.73% |     0.100000 |
|            2 |          250 |         3.30 |       0.6941 |       50.78% |     0.100000 |
|            2 |          300 |         3.95 |       0.6928 |       53.52% |     0.100000 |
|            3 |          350 |         4.62 |       0.6920 |       51.95% |     0.100000 |
|            3 |          400 |         5.27 |       0.6611 |       62.50% |     0.100000 |
|            3 |          450 |         5.93 |       0.5756 |       65.62% |     0.100000 |
|            3 |          500 |         6.58 |       0.4540 |       73.44% |     0.100000 |
|            4 |          550 |         7.25 |       0.4546 |       71.48% |     0.100000 |
|            4 |          600 |         7.91 |       0.6550 |       60.94% |     0.100000 |
|            4 |          650 |         8.57 |       0.4321 |       76.95% |     0.100000 |
|            5 |          700 |         9.24 |       0.4137 |       75.39% |     0.040000 |
|            5 |          750 |         9.90 |       0.3572 |       81.25% |     0.040000 |
|            5 |          800 |        10.56 |       0.4073 |       78.91% |     0.040000 |
|            6 |          850 |        11.23 |       0.3666 |       80.08% |     0.040000 |
|            6 |          900 |        11.89 |       0.3706 |       81.25% |     0.040000 |
|            6 |          950 |        12.55 |       0.3542 |       81.64% |     0.040000 |
|            6 |         1000 |        13.20 |       0.3908 |       78.12% |     0.040000 |
|            7 |         1050 |        13.87 |       0.3661 |       81.25% |     0.040000 |
|            7 |         1100 |        14.54 |       0.3578 |       80.47% |     0.040000 |
|            7 |         1150 |        15.19 |       0.3001 |       83.59% |     0.040000 |
|            8 |         1200 |        15.86 |       0.3898 |       73.83% |     0.040000 |
|            8 |         1250 |        16.53 |       0.3757 |       78.91% |     0.040000 |
|            8 |         1300 |        17.19 |       0.3860 |       83.20% |     0.040000 |
|            9 |         1350 |        17.86 |       0.3948 |       77.73% |     0.016000 |
|            9 |         1400 |        18.52 |       0.3833 |       80.47% |     0.016000 |
|            9 |         1450 |        19.18 |       0.3473 |       80.86% |     0.016000 |
|            9 |         1500 |        19.84 |       0.3789 |       80.47% |     0.016000 |
|           10 |         1550 |        20.52 |       0.3495 |       81.25% |     0.016000 |
|           10 |         1600 |        21.17 |       0.3773 |       78.52% |     0.016000 |
|           10 |         1650 |        21.83 |       0.3449 |       82.81% |     0.016000 |
|           11 |         1700 |        22.50 |       0.3466 |       80.86% |     0.016000 |
|           11 |         1750 |        23.18 |       0.3359 |       84.38% |     0.016000 |
|           11 |         1800 |        23.89 |       0.3723 |       83.59% |     0.016000 |
|           12 |         1850 |        24.61 |       0.3317 |       87.11% |     0.016000 |
|           12 |         1900 |        25.32 |       0.3695 |       79.30% |     0.016000 |
|           12 |         1950 |        26.04 |       0.3643 |       83.20% |     0.016000 |
|           12 |         2000 |        26.75 |       0.3408 |       80.86% |     0.016000 |
|           13 |         2050 |        27.48 |       0.3045 |       88.28% |     0.006400 |
|           13 |         2100 |        28.19 |       0.3404 |       80.08% |     0.006400 |
|           13 |         2150 |        28.91 |       0.3016 |       84.77% |     0.006400 |
|           14 |         2200 |        29.64 |       0.3576 |       80.86% |     0.006400 |
|           14 |         2250 |        30.35 |       0.3225 |       83.59% |     0.006400 |
|           14 |         2300 |        31.06 |       0.3428 |       82.03% |     0.006400 |
|           14 |         2350 |        31.78 |       0.3437 |       81.64% |     0.006400 |
|           15 |         2400 |        32.51 |       0.3198 |       84.77% |     0.006400 |
|           15 |         2450 |        33.22 |       0.3404 |       82.42% |     0.006400 |
|           15 |         2500 |        33.94 |       0.3260 |       81.64% |     0.006400 |
|=========================================================================================|
(3/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.72 |       0.6929 |       51.17% |     0.100000 |
|            1 |          100 |         1.43 |       0.6931 |       51.56% |     0.100000 |
|            1 |          150 |         2.13 |       0.6931 |       50.39% |     0.100000 |
|            2 |          200 |         2.85 |       0.6933 |       46.88% |     0.100000 |
|            2 |          250 |         3.57 |       0.6923 |       50.00% |     0.100000 |
|            2 |          300 |         4.30 |       0.6098 |       67.19% |     0.100000 |
|            3 |          350 |         5.03 |       0.4928 |       67.97% |     0.100000 |
|            3 |          400 |         5.82 |       0.3653 |       85.16% |     0.100000 |
|            3 |          450 |         6.69 |       0.4474 |       73.83% |     0.100000 |
|            3 |          500 |         7.41 |       0.3545 |       77.34% |     0.100000 |
|            4 |          550 |         8.15 |       0.3937 |       80.47% |     0.100000 |
|            4 |          600 |         8.86 |       0.3837 |       79.69% |     0.100000 |
|            4 |          650 |         9.58 |       0.3687 |       77.34% |     0.100000 |
|            5 |          700 |        10.31 |       0.3382 |       83.20% |     0.040000 |
|            5 |          750 |        11.03 |       0.3610 |       80.47% |     0.040000 |
|            5 |          800 |        11.74 |       0.3368 |       80.86% |     0.040000 |
|            6 |          850 |        12.47 |       0.3220 |       83.59% |     0.040000 |
|            6 |          900 |        13.20 |       0.3391 |       81.64% |     0.040000 |
|            6 |          950 |        13.92 |       0.3243 |       85.94% |     0.040000 |
|            6 |         1000 |        14.64 |       0.2760 |       86.33% |     0.040000 |
|            7 |         1050 |        15.37 |       0.3116 |       82.42% |     0.040000 |
|            7 |         1100 |        16.08 |       0.3270 |       82.42% |     0.040000 |
|            7 |         1150 |        16.80 |       0.3236 |       82.42% |     0.040000 |
|            8 |         1200 |        17.54 |       0.3401 |       80.47% |     0.040000 |
|            8 |         1250 |        18.25 |       0.3509 |       79.69% |     0.040000 |
|            8 |         1300 |        18.94 |       0.3100 |       83.20% |     0.040000 |
|            9 |         1350 |        19.64 |       0.3512 |       82.81% |     0.016000 |
|            9 |         1400 |        20.30 |       0.3668 |       82.03% |     0.016000 |
|            9 |         1450 |        20.99 |       0.2964 |       81.25% |     0.016000 |
|            9 |         1500 |        21.66 |       0.2785 |       88.28% |     0.016000 |
|           10 |         1550 |        22.34 |       0.3305 |       80.86% |     0.016000 |
|           10 |         1600 |        23.01 |       0.2718 |       85.94% |     0.016000 |
|           10 |         1650 |        23.68 |       0.3123 |       82.42% |     0.016000 |
|           11 |         1700 |        24.38 |       0.3278 |       79.30% |     0.016000 |
|           11 |         1750 |        25.07 |       0.3114 |       83.59% |     0.016000 |
|           11 |         1800 |        25.76 |       0.3084 |       84.77% |     0.016000 |
|           12 |         1850 |        26.46 |       0.3461 |       79.30% |     0.016000 |
|           12 |         1900 |        27.15 |       0.3198 |       84.38% |     0.016000 |
|           12 |         1950 |        27.84 |       0.2869 |       86.33% |     0.016000 |
|           12 |         2000 |        28.54 |       0.3076 |       86.72% |     0.016000 |
|           13 |         2050 |        29.24 |       0.3941 |       82.42% |     0.006400 |
|           13 |         2100 |        29.96 |       0.2893 |       85.94% |     0.006400 |
|           13 |         2150 |        30.67 |       0.3260 |       80.47% |     0.006400 |
|           14 |         2200 |        31.41 |       0.2874 |       86.72% |     0.006400 |
|           14 |         2250 |        32.12 |       0.3185 |       83.20% |     0.006400 |
|           14 |         2300 |        32.84 |       0.2944 |       83.20% |     0.006400 |
|           14 |         2350 |        33.56 |       0.2929 |       86.72% |     0.006400 |
|           15 |         2400 |        34.29 |       0.3837 |       80.86% |     0.006400 |
|           15 |         2450 |        35.02 |       0.3223 |       81.64% |     0.006400 |
|           15 |         2500 |        35.73 |       0.2805 |       87.89% |     0.006400 |
|=========================================================================================|
(4/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.68 |       0.6932 |       50.78% |     0.100000 |
|            1 |          100 |         1.37 |       0.6947 |       47.66% |     0.100000 |
|            1 |          150 |         2.09 |       0.6919 |       53.12% |     0.100000 |
|            2 |          200 |         2.82 |       0.6948 |       42.58% |     0.100000 |
|            2 |          250 |         3.53 |       0.6975 |       48.83% |     0.100000 |
|            2 |          300 |         4.25 |       0.6929 |       51.17% |     0.100000 |
|            3 |          350 |         4.98 |       0.6913 |       52.34% |     0.100000 |
|            3 |          400 |         5.70 |       0.6623 |       56.64% |     0.100000 |
|            3 |          450 |         6.42 |       0.5790 |       67.97% |     0.100000 |
|            4 |          500 |         7.15 |       0.4690 |       71.88% |     0.100000 |
|            4 |          550 |         7.85 |       0.4285 |       74.22% |     0.100000 |
|            4 |          600 |         8.57 |       0.4421 |       78.52% |     0.100000 |
|            4 |          650 |         9.28 |       0.4620 |       74.61% |     0.100000 |
|            5 |          700 |        10.01 |       0.4400 |       75.39% |     0.040000 |
|            5 |          750 |        10.73 |       0.4008 |       76.17% |     0.040000 |
|            5 |          800 |        11.45 |       0.4314 |       74.22% |     0.040000 |
|            6 |          850 |        12.18 |       0.3477 |       82.81% |     0.040000 |
|            6 |          900 |        12.91 |       0.4574 |       71.48% |     0.040000 |
|            6 |          950 |        13.62 |       0.4057 |       77.34% |     0.040000 |
|            7 |         1000 |        14.35 |       0.3748 |       84.77% |     0.040000 |
|            7 |         1050 |        15.07 |       0.4228 |       79.30% |     0.040000 |
|            7 |         1100 |        15.79 |       0.4339 |       75.00% |     0.040000 |
|            8 |         1150 |        16.53 |       0.3714 |       80.86% |     0.040000 |
|            8 |         1200 |        17.25 |       0.3636 |       82.42% |     0.040000 |
|            8 |         1250 |        17.97 |       0.4680 |       77.34% |     0.040000 |
|            8 |         1300 |        18.68 |       0.3889 |       79.69% |     0.040000 |
|            9 |         1350 |        19.42 |       0.3970 |       75.00% |     0.016000 |
|            9 |         1400 |        20.14 |       0.4033 |       75.00% |     0.016000 |
|            9 |         1450 |        20.85 |       0.3648 |       81.64% |     0.016000 |
|           10 |         1500 |        21.58 |       0.3578 |       82.81% |     0.016000 |
|           10 |         1550 |        22.29 |       0.3118 |       86.33% |     0.016000 |
|           10 |         1600 |        23.01 |       0.4301 |       76.95% |     0.016000 |
|           11 |         1650 |        23.74 |       0.3778 |       80.86% |     0.016000 |
|           11 |         1700 |        24.46 |       0.3551 |       79.30% |     0.016000 |
|           11 |         1750 |        25.17 |       0.3833 |       80.86% |     0.016000 |
|           12 |         1800 |        25.90 |       0.3661 |       82.42% |     0.016000 |
|           12 |         1850 |        26.62 |       0.4367 |       78.52% |     0.016000 |
|           12 |         1900 |        27.35 |       0.3569 |       81.64% |     0.016000 |
|           12 |         1950 |        28.06 |       0.3526 |       79.30% |     0.016000 |
|           13 |         2000 |        28.76 |       0.3367 |       84.38% |     0.006400 |
|           13 |         2050 |        29.48 |       0.3961 |       78.12% |     0.006400 |
|           13 |         2100 |        30.19 |       0.3508 |       80.86% |     0.006400 |
|           14 |         2150 |        30.92 |       0.4137 |       79.30% |     0.006400 |
|           14 |         2200 |        31.64 |       0.3296 |       82.03% |     0.006400 |
|           14 |         2250 |        32.35 |       0.3579 |       82.03% |     0.006400 |
|           15 |         2300 |        33.09 |       0.3430 |       82.03% |     0.006400 |
|           15 |         2350 |        33.80 |       0.2856 |       87.11% |     0.006400 |
|           15 |         2400 |        34.52 |       0.3268 |       82.42% |     0.006400 |
|=========================================================================================|
(5/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.72 |       0.6966 |       43.75% |     0.100000 |
|            1 |          100 |         1.44 |       0.6977 |       46.88% |     0.100000 |
|            1 |          150 |         2.15 |       0.6933 |       49.61% |     0.100000 |
|            2 |          200 |         2.88 |       0.6938 |       48.05% |     0.100000 |
|            2 |          250 |         3.59 |       0.6923 |       52.34% |     0.100000 |
|            2 |          300 |         4.31 |       0.6927 |       53.52% |     0.100000 |
|            3 |          350 |         5.04 |       0.6890 |       64.84% |     0.100000 |
|            3 |          400 |         5.76 |       0.6342 |       62.89% |     0.100000 |
|            3 |          450 |         6.49 |       0.5375 |       71.48% |     0.100000 |
|            4 |          500 |         7.22 |       0.5156 |       73.05% |     0.100000 |
|            4 |          550 |         7.94 |       0.4936 |       73.05% |     0.100000 |
|            4 |          600 |         8.66 |       0.4720 |       71.09% |     0.100000 |
|            4 |          650 |         9.38 |       0.4594 |       77.73% |     0.100000 |
|            5 |          700 |        10.11 |       0.3664 |       82.81% |     0.040000 |
|            5 |          750 |        10.83 |       0.3996 |       75.39% |     0.040000 |
|            5 |          800 |        11.55 |       0.4559 |       75.78% |     0.040000 |
|            6 |          850 |        12.29 |       0.4184 |       73.44% |     0.040000 |
|            6 |          900 |        13.02 |       0.3948 |       76.95% |     0.040000 |
|            6 |          950 |        13.74 |       0.3843 |       79.30% |     0.040000 |
|            7 |         1000 |        14.47 |       0.3869 |       81.64% |     0.040000 |
|            7 |         1050 |        15.17 |       0.4260 |       78.52% |     0.040000 |
|            7 |         1100 |        15.86 |       0.3592 |       79.69% |     0.040000 |
|            8 |         1150 |        16.57 |       0.3641 |       80.86% |     0.040000 |
|            8 |         1200 |        17.26 |       0.3979 |       82.42% |     0.040000 |
|            8 |         1250 |        17.97 |       0.3384 |       84.38% |     0.040000 |
|            8 |         1300 |        18.69 |       0.3624 |       78.52% |     0.040000 |
|            9 |         1350 |        19.43 |       0.4034 |       82.81% |     0.016000 |
|            9 |         1400 |        20.14 |       0.3843 |       76.95% |     0.016000 |
|            9 |         1450 |        20.87 |       0.3420 |       80.86% |     0.016000 |
|           10 |         1500 |        21.60 |       0.3435 |       82.42% |     0.016000 |
|           10 |         1550 |        22.33 |       0.3407 |       83.20% |     0.016000 |
|           10 |         1600 |        23.05 |       0.3189 |       83.98% |     0.016000 |
|           11 |         1650 |        23.78 |       0.3688 |       81.25% |     0.016000 |
|           11 |         1700 |        24.50 |       0.3995 |       80.47% |     0.016000 |
|           11 |         1750 |        25.22 |       0.3395 |       80.08% |     0.016000 |
|           12 |         1800 |        25.95 |       0.3690 |       78.91% |     0.016000 |
|           12 |         1850 |        26.68 |       0.3674 |       82.42% |     0.016000 |
|           12 |         1900 |        27.40 |       0.3223 |       83.98% |     0.016000 |
|           12 |         1950 |        28.11 |       0.4194 |       76.95% |     0.016000 |
|           13 |         2000 |        28.84 |       0.3016 |       85.16% |     0.006400 |
|           13 |         2050 |        29.56 |       0.3722 |       77.73% |     0.006400 |
|           13 |         2100 |        30.28 |       0.3990 |       79.30% |     0.006400 |
|           14 |         2150 |        31.02 |       0.3127 |       82.42% |     0.006400 |
|           14 |         2200 |        31.74 |       0.3264 |       81.25% |     0.006400 |
|           14 |         2250 |        32.46 |       0.3963 |       78.91% |     0.006400 |
|           15 |         2300 |        33.19 |       0.3214 |       85.55% |     0.006400 |
|           15 |         2350 |        33.91 |       0.3461 |       80.86% |     0.006400 |
|           15 |         2400 |        34.63 |       0.3850 |       78.12% |     0.006400 |
|=========================================================================================|
(6/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.69 |       0.6925 |       52.34% |     0.100000 |
|            1 |          100 |         1.38 |       0.6935 |       48.44% |     0.100000 |
|            1 |          150 |         2.06 |       0.6931 |       50.78% |     0.100000 |
|            2 |          200 |         2.78 |       0.6952 |       47.66% |     0.100000 |
|            2 |          250 |         3.50 |       0.6931 |       56.64% |     0.100000 |
|            2 |          300 |         4.21 |       0.6937 |       48.44% |     0.100000 |
|            3 |          350 |         4.94 |       0.6924 |       51.56% |     0.100000 |
|            3 |          400 |         5.66 |       0.6745 |       55.47% |     0.100000 |
|            3 |          450 |         6.40 |       0.5620 |       69.14% |     0.100000 |
|            3 |          500 |         7.11 |       0.5581 |       66.02% |     0.100000 |
|            4 |          550 |         7.84 |       0.4405 |       78.52% |     0.100000 |
|            4 |          600 |         8.55 |       0.4402 |       77.73% |     0.100000 |
|            4 |          650 |         9.27 |       0.5300 |       70.70% |     0.100000 |
|            5 |          700 |        10.00 |       0.4117 |       76.56% |     0.040000 |
|            5 |          750 |        10.72 |       0.4076 |       78.12% |     0.040000 |
|            5 |          800 |        11.44 |       0.4142 |       71.88% |     0.040000 |
|            6 |          850 |        12.17 |       0.3875 |       75.00% |     0.040000 |
|            6 |          900 |        12.88 |       0.4095 |       76.17% |     0.040000 |
|            6 |          950 |        13.60 |       0.3869 |       78.52% |     0.040000 |
|            6 |         1000 |        14.32 |       0.3878 |       78.91% |     0.040000 |
|            7 |         1050 |        15.06 |       0.4466 |       75.78% |     0.040000 |
|            7 |         1100 |        15.77 |       0.4303 |       80.47% |     0.040000 |
|            7 |         1150 |        16.49 |       0.3601 |       79.30% |     0.040000 |
|            8 |         1200 |        17.22 |       0.3524 |       83.59% |     0.040000 |
|            8 |         1250 |        17.94 |       0.3643 |       81.25% |     0.040000 |
|            8 |         1300 |        18.66 |       0.4023 |       80.86% |     0.040000 |
|            9 |         1350 |        19.40 |       0.3768 |       76.95% |     0.016000 |
|            9 |         1400 |        20.12 |       0.4070 |       78.12% |     0.016000 |
|            9 |         1450 |        20.85 |       0.3107 |       82.81% |     0.016000 |
|            9 |         1500 |        21.58 |       0.3750 |       75.00% |     0.016000 |
|           10 |         1550 |        22.32 |       0.3711 |       81.25% |     0.016000 |
|           10 |         1600 |        23.04 |       0.3592 |       78.52% |     0.016000 |
|           10 |         1650 |        23.76 |       0.3544 |       78.12% |     0.016000 |
|           11 |         1700 |        24.50 |       0.3521 |       77.34% |     0.016000 |
|           11 |         1750 |        25.21 |       0.3775 |       78.52% |     0.016000 |
|           11 |         1800 |        25.93 |       0.3102 |       82.81% |     0.016000 |
|           12 |         1850 |        26.66 |       0.3838 |       82.42% |     0.016000 |
|           12 |         1900 |        27.36 |       0.3278 |       82.03% |     0.016000 |
|           12 |         1950 |        28.05 |       0.3302 |       80.86% |     0.016000 |
|           12 |         2000 |        28.73 |       0.3834 |       78.52% |     0.016000 |
|           13 |         2050 |        29.44 |       0.4058 |       76.56% |     0.006400 |
|           13 |         2100 |        30.13 |       0.4124 |       81.25% |     0.006400 |
|           13 |         2150 |        30.82 |       0.4065 |       78.12% |     0.006400 |
|           14 |         2200 |        31.52 |       0.3837 |       78.52% |     0.006400 |
|           14 |         2250 |        32.25 |       0.4247 |       73.05% |     0.006400 |
|           14 |         2300 |        32.98 |       0.3122 |       79.69% |     0.006400 |
|           14 |         2350 |        33.70 |       0.3466 |       81.25% |     0.006400 |
|           15 |         2400 |        34.43 |       0.3619 |       76.17% |     0.006400 |
|           15 |         2450 |        35.15 |       0.3450 |       80.47% |     0.006400 |
|           15 |         2500 |        35.87 |       0.3880 |       81.25% |     0.006400 |
|=========================================================================================|
(7/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.73 |       0.6919 |       54.30% |     0.100000 |
