|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            5 |         1450 |        17.61 |       0.3060 |       85.94% |     0.040000 |
|            5 |         1500 |        18.23 |       0.4327 |       73.44% |     0.040000 |
|            5 |         1550 |        18.89 |       0.3037 |       82.03% |     0.040000 |
|            5 |         1600 |        19.42 |       0.2966 |       84.38% |     0.040000 |
|            5 |         1650 |        19.95 |       0.2831 |       86.72% |     0.040000 |
|            6 |         1700 |        20.53 |       0.3512 |       84.38% |     0.040000 |
|            6 |         1750 |        21.14 |       0.3407 |       80.47% |     0.040000 |
|            6 |         1800 |        21.73 |       0.3074 |       83.59% |     0.040000 |
|            6 |         1850 |        28.66 |       0.3390 |       88.28% |     0.040000 |
|            6 |         1900 |        29.44 |       0.3209 |       82.03% |     0.040000 |
|            6 |         1950 |        30.04 |       0.2961 |       82.03% |     0.040000 |
|            6 |         2000 |        30.59 |       0.3265 |       82.03% |     0.040000 |
|            7 |         2050 |        31.18 |       0.2823 |       80.47% |     0.040000 |
|            7 |         2100 |        31.76 |       0.3127 |       79.69% |     0.040000 |
|            7 |         2150 |        32.34 |       0.3402 |       79.69% |     0.040000 |
|            7 |         2200 |        32.91 |       0.3846 |       77.34% |     0.040000 |
|            7 |         2250 |        33.47 |       0.3784 |       83.59% |     0.040000 |
|            7 |         2300 |        34.06 |       0.3665 |       76.56% |     0.040000 |
|            7 |         2350 |        34.63 |       0.2731 |       86.72% |     0.040000 |
|            8 |         2400 |        35.22 |       0.3304 |       82.81% |     0.040000 |
|            8 |         2450 |        35.77 |       0.2864 |       82.81% |     0.040000 |
|            8 |         2500 |        36.33 |       0.2991 |       85.94% |     0.040000 |
|            8 |         2550 |        36.90 |       0.3159 |       84.38% |     0.040000 |
|            8 |         2600 |        37.48 |       0.3570 |       78.91% |     0.040000 |
|            8 |         2650 |        38.07 |       0.3476 |       82.03% |     0.040000 |
|            9 |         2700 |        38.73 |       0.2644 |       85.94% |     0.016000 |
|            9 |         2750 |        39.31 |       0.3105 |       84.38% |     0.016000 |
|            9 |         2800 |        39.92 |       0.2727 |       85.16% |     0.016000 |
|            9 |         2850 |        40.57 |       0.3117 |       83.59% |     0.016000 |
|            9 |         2900 |        41.18 |       0.2584 |       85.16% |     0.016000 |
|            9 |         2950 |        41.78 |       0.2845 |       85.94% |     0.016000 |
|            9 |         3000 |        42.39 |       0.3058 |       84.38% |     0.016000 |
|           10 |         3050 |        43.02 |       0.3004 |       85.94% |     0.016000 |
|           10 |         3100 |        43.62 |       0.2626 |       85.94% |     0.016000 |
|           10 |         3150 |        44.23 |       0.2092 |       88.28% |     0.016000 |
|           10 |         3200 |        44.88 |       0.3181 |       83.59% |     0.016000 |
|           10 |         3250 |        45.58 |       0.2933 |       85.94% |     0.016000 |
|           10 |         3300 |        46.30 |       0.2758 |       86.72% |     0.016000 |
|           10 |         3350 |        46.97 |       0.3230 |       83.59% |     0.016000 |
|           11 |         3400 |        47.71 |       0.3033 |       81.25% |     0.016000 |
|           11 |         3450 |        48.44 |       0.2950 |       85.94% |     0.016000 |
|           11 |         3500 |        49.20 |       0.3009 |       83.59% |     0.016000 |
|           11 |         3550 |        49.88 |       0.3276 |       82.81% |     0.016000 |
|           11 |         3600 |        50.63 |       0.2750 |       85.16% |     0.016000 |
|           11 |         3650 |        51.30 |       0.2980 |       85.16% |     0.016000 |
|           11 |         3700 |        51.94 |       0.3331 |       84.38% |     0.016000 |
|           12 |         3750 |        52.67 |       0.3013 |       87.50% |     0.016000 |
|           12 |         3800 |        53.43 |       0.2709 |       87.50% |     0.016000 |
|           12 |         3850 |        54.19 |       0.3366 |       82.03% |     0.016000 |
|           12 |         3900 |        54.83 |       0.2896 |       79.69% |     0.016000 |
|           12 |         3950 |        55.60 |       0.2997 |       83.59% |     0.016000 |
|           12 |         4000 |        56.34 |       0.3358 |       79.69% |     0.016000 |
